metro_nonmetro,year,county_name,state_abbr,indicator,value
Nonmetropolitan,2017,Richland,MT,physicians-under-35,0
Nonmetropolitan,2017,Roosevelt,MT,physicians-under-35,0
Nonmetropolitan,2017,Rosebud,MT,physicians-under-35,0
Nonmetropolitan,2017,Sanders,MT,physicians-under-35,0
Nonmetropolitan,2017,Sheridan,MT,physicians-under-35,0
Nonmetropolitan,2017,Silver Bow,MT,physicians-under-35,0.06194690265487
Nonmetropolitan,2017,Sweet Grass,MT,physicians-under-35,0.125
Nonmetropolitan,2017,Teton,MT,physicians-under-35,0
Nonmetropolitan,2017,Toole,MT,physicians-under-35,0
Nonmetropolitan,2017,Treasure,MT,physicians-under-35,0
Nonmetropolitan,2017,Valley,MT,physicians-under-35,0.06666666666667
Nonmetropolitan,2017,Wheatland,MT,physicians-under-35,0
Nonmetropolitan,2017,Wibaux,MT,physicians-under-35,0
Nonmetropolitan,2017,Alleghany,NC,physicians-under-35,0
Nonmetropolitan,2017,Ashe,NC,physicians-under-35,0
Nonmetropolitan,2017,Avery,NC,physicians-under-35,0
Nonmetropolitan,2017,Beaufort,NC,physicians-under-35,0.0625
Nonmetropolitan,2017,Bertie,NC,physicians-under-35,0.125
Nonmetropolitan,2017,Bladen,NC,physicians-under-35,0
Nonmetropolitan,2017,Carteret,NC,physicians-under-35,0.0410447761194
Nonmetropolitan,2017,Caswell,NC,physicians-under-35,0
Nonmetropolitan,2017,Cherokee,NC,physicians-under-35,0
Nonmetropolitan,2017,Chowan,NC,physicians-under-35,0.06
Nonmetropolitan,2017,Clay,NC,physicians-under-35,0.04761904761905
Nonmetropolitan,2017,Cleveland,NC,physicians-under-35,0.03365384615385
Nonmetropolitan,2017,Columbus,NC,physicians-under-35,0.05405405405405
Nonmetropolitan,2017,Dare,NC,physicians-under-35,0.02197802197802
Nonmetropolitan,2017,Duplin,NC,physicians-under-35,0.05882352941176
Nonmetropolitan,2017,Graham,NC,physicians-under-35,0
Nonmetropolitan,2017,Greene,NC,physicians-under-35,0
Nonmetropolitan,2017,Halifax,NC,physicians-under-35,0
Nonmetropolitan,2017,Hertford,NC,physicians-under-35,0.01960784313725
Nonmetropolitan,2017,Hyde,NC,physicians-under-35,0
Nonmetropolitan,2017,Jackson,NC,physicians-under-35,0.02439024390244
Nonmetropolitan,2017,Lee,NC,physicians-under-35,0.06363636363636
Nonmetropolitan,2017,Lenoir,NC,physicians-under-35,0.015625
Nonmetropolitan,2017,Macon,NC,physicians-under-35,0
Nonmetropolitan,2017,Martin,NC,physicians-under-35,0.04761904761905
Nonmetropolitan,2017,McDowell,NC,physicians-under-35,0.04838709677419
Nonmetropolitan,2017,Mitchell,NC,physicians-under-35,0
Nonmetropolitan,2017,Montgomery,NC,physicians-under-35,0
Nonmetropolitan,2017,Moore,NC,physicians-under-35,0.0447504302926
Nonmetropolitan,2017,Northampton,NC,physicians-under-35,0
Nonmetropolitan,2017,Pasquotank,NC,physicians-under-35,0.02542372881356
Nonmetropolitan,2017,Perquimans,NC,physicians-under-35,0.125
Nonmetropolitan,2017,Polk,NC,physicians-under-35,0.02631578947368
Nonmetropolitan,2017,Richmond,NC,physicians-under-35,0
Nonmetropolitan,2017,Robeson,NC,physicians-under-35,0.13372093023256
Nonmetropolitan,2017,Rutherford,NC,physicians-under-35,0.00793650793651
Nonmetropolitan,2017,Sampson,NC,physicians-under-35,0.01298701298701
Nonmetropolitan,2017,Scotland,NC,physicians-under-35,0.03076923076923
Nonmetropolitan,2017,Stanly,NC,physicians-under-35,0.02298850574713
Nonmetropolitan,2017,Surry,NC,physicians-under-35,0.06451612903226
Nonmetropolitan,2017,Swain,NC,physicians-under-35,0.08
Nonmetropolitan,2017,Transylvania,NC,physicians-under-35,0.03053435114504
Nonmetropolitan,2017,Tyrrell,NC,physicians-under-35,0
Nonmetropolitan,2017,Vance,NC,physicians-under-35,0.06349206349206
Nonmetropolitan,2017,Warren,NC,physicians-under-35,0
Nonmetropolitan,2017,Washington,NC,physicians-under-35,0
Nonmetropolitan,2017,Watauga,NC,physicians-under-35,0.04329004329004
Nonmetropolitan,2017,Wilkes,NC,physicians-under-35,0.01086956521739
Nonmetropolitan,2017,Wilson,NC,physicians-under-35,0.05844155844156
Nonmetropolitan,2017,Yancey,NC,physicians-under-35,0
Nonmetropolitan,2017,Adams,ND,physicians-under-35,0.04347826086957
Nonmetropolitan,2017,Barnes,ND,physicians-under-35,0.13333333333333
Nonmetropolitan,2017,Benson,ND,physicians-under-35,1
Nonmetropolitan,2017,Billings,ND,physicians-under-35,0
Nonmetropolitan,2017,Bottineau,ND,physicians-under-35,0
Nonmetropolitan,2017,Bowman,ND,physicians-under-35,0
Nonmetropolitan,2017,Burke,ND,physicians-under-35,0
Nonmetropolitan,2017,Cavalier,ND,physicians-under-35,0
Nonmetropolitan,2017,Dickey,ND,physicians-under-35,0.2
Nonmetropolitan,2017,Divide,ND,physicians-under-35,0
Nonmetropolitan,2017,Dunn,ND,physicians-under-35,0
Nonmetropolitan,2017,Eddy,ND,physicians-under-35,0
Nonmetropolitan,2017,Emmons,ND,physicians-under-35,0
Nonmetropolitan,2017,Foster,ND,physicians-under-35,0
Nonmetropolitan,2017,Golden Valley,ND,physicians-under-35,0
Nonmetropolitan,2017,Grant,ND,physicians-under-35,0
Nonmetropolitan,2017,Griggs,ND,physicians-under-35,0
Nonmetropolitan,2017,Hettinger,ND,physicians-under-35,0
Nonmetropolitan,2017,Kidder,ND,physicians-under-35,0
Nonmetropolitan,2017,LaMoure,ND,physicians-under-35,0
Nonmetropolitan,2017,Logan,ND,physicians-under-35,0
Nonmetropolitan,2017,McHenry,ND,physicians-under-35,0
Nonmetropolitan,2017,McIntosh,ND,physicians-under-35,0
Nonmetropolitan,2017,McKenzie,ND,physicians-under-35,0
Nonmetropolitan,2017,McLean,ND,physicians-under-35,0
Nonmetropolitan,2017,Mercer,ND,physicians-under-35,0.18181818181818
Nonmetropolitan,2017,Mountrail,ND,physicians-under-35,0
Nonmetropolitan,2017,Nelson,ND,physicians-under-35,0
Nonmetropolitan,2017,Pembina,ND,physicians-under-35,0.16666666666667
Nonmetropolitan,2017,Pierce,ND,physicians-under-35,0.2
Nonmetropolitan,2017,Ramsey,ND,physicians-under-35,0.03448275862069
Nonmetropolitan,2017,Ransom,ND,physicians-under-35,0
Nonmetropolitan,2017,Renville,ND,physicians-under-35,0
Nonmetropolitan,2017,Richland,ND,physicians-under-35,0.03571428571429
Nonmetropolitan,2017,Rolette,ND,physicians-under-35,0
Nonmetropolitan,2017,Sargent,ND,physicians-under-35,0
Nonmetropolitan,2017,Sheridan,ND,physicians-under-35,0
Nonmetropolitan,2017,Sioux,ND,physicians-under-35,0
Nonmetropolitan,2017,Slope,ND,physicians-under-35,0
Nonmetropolitan,2017,Stark,ND,physicians-under-35,0.03448275862069
Nonmetropolitan,2017,Steele,ND,physicians-under-35,0
Nonmetropolitan,2017,Stutsman,ND,physicians-under-35,0.09090909090909
Nonmetropolitan,2017,Towner,ND,physicians-under-35,0
Nonmetropolitan,2017,Traill,ND,physicians-under-35,0
Nonmetropolitan,2017,Walsh,ND,physicians-under-35,0.09090909090909
Nonmetropolitan,2017,Ward,ND,physicians-under-35,0.14462809917355
Nonmetropolitan,2017,Wells,ND,physicians-under-35,0.25
Nonmetropolitan,2017,Williams,ND,physicians-under-35,0.02857142857143
Nonmetropolitan,2017,Adams,NE,physicians-under-35,0.04545454545455
Nonmetropolitan,2017,Antelope,NE,physicians-under-35,0
Nonmetropolitan,2017,Arthur,NE,physicians-under-35,0
Nonmetropolitan,2017,Banner,NE,physicians-under-35,0
Nonmetropolitan,2017,Blaine,NE,physicians-under-35,0
Nonmetropolitan,2017,Boone,NE,physicians-under-35,0
Nonmetropolitan,2017,Box Butte,NE,physicians-under-35,0.22222222222222
Nonmetropolitan,2017,Boyd,NE,physicians-under-35,0
Nonmetropolitan,2017,Brown,NE,physicians-under-35,0.2
Nonmetropolitan,2017,Buffalo,NE,physicians-under-35,0.08962264150943
Nonmetropolitan,2017,Burt,NE,physicians-under-35,0.14285714285714
Nonmetropolitan,2017,Butler,NE,physicians-under-35,0.11764705882353
Nonmetropolitan,2017,Cedar,NE,physicians-under-35,0
Nonmetropolitan,2017,Chase,NE,physicians-under-35,0
Nonmetropolitan,2017,Cherry,NE,physicians-under-35,0
Nonmetropolitan,2017,Cheyenne,NE,physicians-under-35,0.0952380952381
Nonmetropolitan,2017,Clay,NE,physicians-under-35,0.33333333333333
Nonmetropolitan,2017,Colfax,NE,physicians-under-35,0
Nonmetropolitan,2017,Cuming,NE,physicians-under-35,0.2
Nonmetropolitan,2017,Custer,NE,physicians-under-35,0.15384615384615
Nonmetropolitan,2017,Dawes,NE,physicians-under-35,0.08333333333333
Nonmetropolitan,2017,Dawson,NE,physicians-under-35,0.07407407407407
Nonmetropolitan,2017,Deuel,NE,physicians-under-35,0
Nonmetropolitan,2017,Dodge,NE,physicians-under-35,0.08641975308642
Nonmetropolitan,2017,Dundy,NE,physicians-under-35,0
Nonmetropolitan,2017,Fillmore,NE,physicians-under-35,0
Nonmetropolitan,2017,Franklin,NE,physicians-under-35,0
Nonmetropolitan,2017,Frontier,NE,physicians-under-35,0
Nonmetropolitan,2017,Furnas,NE,physicians-under-35,0
Nonmetropolitan,2017,Gage,NE,physicians-under-35,0.09375
Nonmetropolitan,2017,Garden,NE,physicians-under-35,0
Nonmetropolitan,2017,Garfield,NE,physicians-under-35,0
Nonmetropolitan,2017,Gosper,NE,physicians-under-35,0
Nonmetropolitan,2017,Grant,NE,physicians-under-35,0
Nonmetropolitan,2017,Greeley,NE,physicians-under-35,0
Nonmetropolitan,2017,Hamilton,NE,physicians-under-35,0
Nonmetropolitan,2017,Harlan,NE,physicians-under-35,0
Nonmetropolitan,2017,Hayes,NE,physicians-under-35,0
Nonmetropolitan,2017,Hitchcock,NE,physicians-under-35,0
Nonmetropolitan,2017,Holt,NE,physicians-under-35,0.15789473684211
Nonmetropolitan,2017,Hooker,NE,physicians-under-35,0
Nonmetropolitan,2017,Jefferson,NE,physicians-under-35,0
Nonmetropolitan,2017,Johnson,NE,physicians-under-35,0
Nonmetropolitan,2017,Kearney,NE,physicians-under-35,0.28571428571429
Nonmetropolitan,2017,Keith,NE,physicians-under-35,0.08333333333333
Nonmetropolitan,2017,Keya Paha,NE,physicians-under-35,0
Nonmetropolitan,2017,Kimball,NE,physicians-under-35,0
Nonmetropolitan,2017,Knox,NE,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Lincoln,NE,physicians-under-35,0.08928571428571
Nonmetropolitan,2017,Logan,NE,physicians-under-35,0
Nonmetropolitan,2017,Loup,NE,physicians-under-35,0
Nonmetropolitan,2017,Madison,NE,physicians-under-35,0.04210526315789
Nonmetropolitan,2017,McPherson,NE,physicians-under-35,0
Nonmetropolitan,2017,Morrill,NE,physicians-under-35,0
Nonmetropolitan,2017,Nance,NE,physicians-under-35,0
Nonmetropolitan,2017,Nemaha,NE,physicians-under-35,0
Nonmetropolitan,2017,Nuckolls,NE,physicians-under-35,0
Nonmetropolitan,2017,Otoe,NE,physicians-under-35,0
Nonmetropolitan,2017,Pawnee,NE,physicians-under-35,0
Nonmetropolitan,2017,Perkins,NE,physicians-under-35,0
Nonmetropolitan,2017,Phelps,NE,physicians-under-35,0
Nonmetropolitan,2017,Pierce,NE,physicians-under-35,0
Nonmetropolitan,2017,Platte,NE,physicians-under-35,0.08333333333333
Nonmetropolitan,2017,Polk,NE,physicians-under-35,0.25
Nonmetropolitan,2017,Red Willow,NE,physicians-under-35,0
Nonmetropolitan,2017,Richardson,NE,physicians-under-35,0
Nonmetropolitan,2017,Rock,NE,physicians-under-35,0
Nonmetropolitan,2017,Saline,NE,physicians-under-35,0
Nonmetropolitan,2017,Scotts Bluff,NE,physicians-under-35,0.06306306306306
Nonmetropolitan,2017,Sheridan,NE,physicians-under-35,0
Nonmetropolitan,2017,Sherman,NE,physicians-under-35,0
Nonmetropolitan,2017,Sioux,NE,physicians-under-35,0
Nonmetropolitan,2017,Stanton,NE,physicians-under-35,0
Nonmetropolitan,2017,Thayer,NE,physicians-under-35,0.14285714285714
Nonmetropolitan,2017,Thomas,NE,physicians-under-35,0
Nonmetropolitan,2017,Thurston,NE,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Valley,NE,physicians-under-35,0.14285714285714
Nonmetropolitan,2017,Wayne,NE,physicians-under-35,0.1
Nonmetropolitan,2017,Webster,NE,physicians-under-35,0
Nonmetropolitan,2017,Wheeler,NE,physicians-under-35,0
Nonmetropolitan,2017,York,NE,physicians-under-35,0.12
Nonmetropolitan,2017,Belknap,NH,physicians-under-35,0.03111111111111
Nonmetropolitan,2017,Carroll,NH,physicians-under-35,0.01554404145078
Nonmetropolitan,2017,Cheshire,NH,physicians-under-35,0.03355704697987
Nonmetropolitan,2017,Coos,NH,physicians-under-35,0
Nonmetropolitan,2017,Grafton,NH,physicians-under-35,0.24318049912943
Nonmetropolitan,2017,Merrimack,NH,physicians-under-35,0.04054054054054
Nonmetropolitan,2017,Sullivan,NH,physicians-under-35,0.04458598726115
Nonmetropolitan,2017,Catron,NM,physicians-under-35,0
Nonmetropolitan,2017,Chaves,NM,physicians-under-35,0.03225806451613
Nonmetropolitan,2017,Cibola,NM,physicians-under-35,0.06666666666667
Nonmetropolitan,2017,Colfax,NM,physicians-under-35,0
Nonmetropolitan,2017,Curry,NM,physicians-under-35,0.12
Nonmetropolitan,2017,DeBaca,NM,physicians-under-35,0
Nonmetropolitan,2017,Eddy,NM,physicians-under-35,0
Nonmetropolitan,2017,Grant,NM,physicians-under-35,0
Nonmetropolitan,2017,Guadalupe,NM,physicians-under-35,0
Nonmetropolitan,2017,Harding,NM,physicians-under-35,0
Nonmetropolitan,2017,Hidalgo,NM,physicians-under-35,0
Nonmetropolitan,2017,Lea,NM,physicians-under-35,0.1304347826087
Nonmetropolitan,2017,Lincoln,NM,physicians-under-35,0
Nonmetropolitan,2017,Los Alamos,NM,physicians-under-35,0.01176470588235
Nonmetropolitan,2017,Luna,NM,physicians-under-35,0.03225806451613
Nonmetropolitan,2017,McKinley,NM,physicians-under-35,0.06989247311828
Nonmetropolitan,2017,Mora,NM,physicians-under-35,0
Nonmetropolitan,2017,Otero,NM,physicians-under-35,0.02830188679245
Nonmetropolitan,2017,Quay,NM,physicians-under-35,0
Nonmetropolitan,2017,Rio Arriba,NM,physicians-under-35,0
Nonmetropolitan,2017,Roosevelt,NM,physicians-under-35,0
Nonmetropolitan,2017,San Miguel,NM,physicians-under-35,0
Nonmetropolitan,2017,Sierra,NM,physicians-under-35,0.03125
Nonmetropolitan,2017,Socorro,NM,physicians-under-35,0.1304347826087
Nonmetropolitan,2017,Taos,NM,physicians-under-35,0.02962962962963
Nonmetropolitan,2017,Union,NM,physicians-under-35,0
Nonmetropolitan,2017,Churchill,NV,physicians-under-35,0.08823529411765
Nonmetropolitan,2017,Douglas,NV,physicians-under-35,0.02898550724638
Nonmetropolitan,2017,Elko,NV,physicians-under-35,0.025
Nonmetropolitan,2017,Esmeralda,NV,physicians-under-35,0
Nonmetropolitan,2017,Eureka,NV,physicians-under-35,0
Nonmetropolitan,2017,Humboldt,NV,physicians-under-35,0.14285714285714
Nonmetropolitan,2017,Lander,NV,physicians-under-35,0
Nonmetropolitan,2017,Lincoln,NV,physicians-under-35,0
Nonmetropolitan,2017,Lyon,NV,physicians-under-35,0
Nonmetropolitan,2017,Mineral,NV,physicians-under-35,0
Nonmetropolitan,2017,Nye,NV,physicians-under-35,0.01923076923077
Nonmetropolitan,2017,Pershing,NV,physicians-under-35,0
Nonmetropolitan,2017,White Pine,NV,physicians-under-35,0
Nonmetropolitan,2017,Allegany,NY,physicians-under-35,0.0655737704918
Nonmetropolitan,2017,Cattaraugus,NY,physicians-under-35,0.03105590062112
Nonmetropolitan,2017,Cayuga,NY,physicians-under-35,0.01652892561983
Nonmetropolitan,2017,Chautauqua,NY,physicians-under-35,0.0536398467433
Nonmetropolitan,2017,Chenango,NY,physicians-under-35,0
Nonmetropolitan,2017,Clinton,NY,physicians-under-35,0.05647840531561
Nonmetropolitan,2017,Columbia,NY,physicians-under-35,0.02906976744186
Nonmetropolitan,2017,Cortland,NY,physicians-under-35,0.025
Nonmetropolitan,2017,Delaware,NY,physicians-under-35,0.02222222222222
Nonmetropolitan,2017,Essex,NY,physicians-under-35,0.04166666666667
Nonmetropolitan,2017,Franklin,NY,physicians-under-35,0.05223880597015
Nonmetropolitan,2017,Fulton,NY,physicians-under-35,0.01098901098901
Nonmetropolitan,2017,Genesee,NY,physicians-under-35,0.04040404040404
Nonmetropolitan,2017,Greene,NY,physicians-under-35,0.05357142857143
Nonmetropolitan,2017,Hamilton,NY,physicians-under-35,0
Nonmetropolitan,2017,Lewis,NY,physicians-under-35,0.0625
Nonmetropolitan,2017,Montgomery,NY,physicians-under-35,0.02970297029703
Nonmetropolitan,2017,Otsego,NY,physicians-under-35,0.17043121149897
Nonmetropolitan,2017,Schuyler,NY,physicians-under-35,0.02777777777778
Nonmetropolitan,2017,Seneca,NY,physicians-under-35,0.06666666666667
Nonmetropolitan,2017,St. Lawrence,NY,physicians-under-35,0.03831417624521
Nonmetropolitan,2017,Steuben,NY,physicians-under-35,0.03211009174312
Nonmetropolitan,2017,Sullivan,NY,physicians-under-35,0.02877697841727
Nonmetropolitan,2017,Wyoming,NY,physicians-under-35,0.0327868852459
Nonmetropolitan,2017,Adams,OH,physicians-under-35,0
Nonmetropolitan,2017,Ashland,OH,physicians-under-35,0.02439024390244
Nonmetropolitan,2017,Ashtabula,OH,physicians-under-35,0.02985074626866
Nonmetropolitan,2017,Athens,OH,physicians-under-35,0.11522633744856
Nonmetropolitan,2017,Auglaize,OH,physicians-under-35,0.01923076923077
Nonmetropolitan,2017,Champaign,OH,physicians-under-35,0
Nonmetropolitan,2017,Clinton,OH,physicians-under-35,0.07228915662651
Nonmetropolitan,2017,Columbiana,OH,physicians-under-35,0.08227848101266
Nonmetropolitan,2017,Coshocton,OH,physicians-under-35,0.06666666666667
Nonmetropolitan,2017,Crawford,OH,physicians-under-35,0.03508771929825
Nonmetropolitan,2017,Darke,OH,physicians-under-35,0.05084745762712
Nonmetropolitan,2017,Defiance,OH,physicians-under-35,0.05714285714286
Nonmetropolitan,2017,Erie,OH,physicians-under-35,0.05555555555556
Nonmetropolitan,2017,Fayette,OH,physicians-under-35,0
Nonmetropolitan,2017,Gallia,OH,physicians-under-35,0.0546875
Nonmetropolitan,2017,Guernsey,OH,physicians-under-35,0.0126582278481
Nonmetropolitan,2017,Hancock,OH,physicians-under-35,0.03960396039604
Nonmetropolitan,2017,Hardin,OH,physicians-under-35,0
Nonmetropolitan,2017,Harrison,OH,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Henry,OH,physicians-under-35,0
Nonmetropolitan,2017,Highland,OH,physicians-under-35,0.02941176470588
Nonmetropolitan,2017,Holmes,OH,physicians-under-35,0
Nonmetropolitan,2017,Huron,OH,physicians-under-35,0.04301075268817
Nonmetropolitan,2017,Jackson,OH,physicians-under-35,0
Nonmetropolitan,2017,Knox,OH,physicians-under-35,0.02941176470588
Nonmetropolitan,2017,Logan,OH,physicians-under-35,0.02409638554217
Nonmetropolitan,2017,Marion,OH,physicians-under-35,0.01408450704225
Nonmetropolitan,2017,Meigs,OH,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Mercer,OH,physicians-under-35,0.10344827586207
Nonmetropolitan,2017,Monroe,OH,physicians-under-35,0.2
Nonmetropolitan,2017,Morgan,OH,physicians-under-35,0
Nonmetropolitan,2017,Muskingum,OH,physicians-under-35,0.06896551724138
Nonmetropolitan,2017,Noble,OH,physicians-under-35,0.125
Nonmetropolitan,2017,Paulding,OH,physicians-under-35,0.07142857142857
Nonmetropolitan,2017,Pike,OH,physicians-under-35,0.04
Nonmetropolitan,2017,Preble,OH,physicians-under-35,0.04166666666667
Nonmetropolitan,2017,Putnam,OH,physicians-under-35,0.22222222222222
Nonmetropolitan,2017,Ross,OH,physicians-under-35,0.09803921568627
Nonmetropolitan,2017,Sandusky,OH,physicians-under-35,0
Nonmetropolitan,2017,Scioto,OH,physicians-under-35,0.08762886597938
Nonmetropolitan,2017,Seneca,OH,physicians-under-35,0.06060606060606
Nonmetropolitan,2017,Shelby,OH,physicians-under-35,0.01639344262295
Nonmetropolitan,2017,Tuscarawas,OH,physicians-under-35,0.07272727272727
Nonmetropolitan,2017,Van Wert,OH,physicians-under-35,0.09090909090909
Nonmetropolitan,2017,Vinton,OH,physicians-under-35,0
Nonmetropolitan,2017,Washington,OH,physicians-under-35,0.09313725490196
Nonmetropolitan,2017,Wayne,OH,physicians-under-35,0.05627705627706
Nonmetropolitan,2017,Williams,OH,physicians-under-35,0.04411764705882
Nonmetropolitan,2017,Wyandot,OH,physicians-under-35,0
Nonmetropolitan,2017,Adair,OK,physicians-under-35,0.04545454545455
Nonmetropolitan,2017,Alfalfa,OK,physicians-under-35,0
Nonmetropolitan,2017,Atoka,OK,physicians-under-35,0
Nonmetropolitan,2017,Beaver,OK,physicians-under-35,0
Nonmetropolitan,2017,Beckham,OK,physicians-under-35,0.02380952380952
Nonmetropolitan,2017,Blaine,OK,physicians-under-35,0.125
Nonmetropolitan,2017,Bryan,OK,physicians-under-35,0.16867469879518
Nonmetropolitan,2017,Caddo,OK,physicians-under-35,0.11764705882353
Nonmetropolitan,2017,Carter,OK,physicians-under-35,0.03571428571429
Nonmetropolitan,2017,Cherokee,OK,physicians-under-35,0.10169491525424
Nonmetropolitan,2017,Choctaw,OK,physicians-under-35,0.08333333333333
Nonmetropolitan,2017,Cimarron,OK,physicians-under-35,0
Nonmetropolitan,2017,Coal,OK,physicians-under-35,0
Nonmetropolitan,2017,Craig,OK,physicians-under-35,0
Nonmetropolitan,2017,Custer,OK,physicians-under-35,0.04761904761905
Nonmetropolitan,2017,Delaware,OK,physicians-under-35,0.03389830508475
Nonmetropolitan,2017,Dewey,OK,physicians-under-35,0
Nonmetropolitan,2017,Ellis,OK,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Garvin,OK,physicians-under-35,0.05263157894737
Nonmetropolitan,2017,Grant,OK,physicians-under-35,0
Nonmetropolitan,2017,Greer,OK,physicians-under-35,0.125
Nonmetropolitan,2017,Harmon,OK,physicians-under-35,0
Nonmetropolitan,2017,Harper,OK,physicians-under-35,0
Nonmetropolitan,2017,Haskell,OK,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Hughes,OK,physicians-under-35,0.11111111111111
Nonmetropolitan,2017,Jackson,OK,physicians-under-35,0.09090909090909
Nonmetropolitan,2017,Jefferson,OK,physicians-under-35,0
Nonmetropolitan,2017,Johnston,OK,physicians-under-35,0
Nonmetropolitan,2017,Kay,OK,physicians-under-35,0.0125
Nonmetropolitan,2017,Kingfisher,OK,physicians-under-35,0
Nonmetropolitan,2017,Kiowa,OK,physicians-under-35,0
Nonmetropolitan,2017,Latimer,OK,physicians-under-35,0.125
Nonmetropolitan,2017,Le Flore,OK,physicians-under-35,0.02040816326531
Nonmetropolitan,2017,Love,OK,physicians-under-35,0
Nonmetropolitan,2017,Major,OK,physicians-under-35,0
Nonmetropolitan,2017,Marshall,OK,physicians-under-35,0.05882352941176
Nonmetropolitan,2017,Mayes,OK,physicians-under-35,0.02564102564103
Nonmetropolitan,2017,McCurtain,OK,physicians-under-35,0.04166666666667
Nonmetropolitan,2017,McIntosh,OK,physicians-under-35,0.07142857142857
Nonmetropolitan,2017,Murray,OK,physicians-under-35,0
Nonmetropolitan,2017,Muskogee,OK,physicians-under-35,0.01149425287356
Nonmetropolitan,2017,Noble,OK,physicians-under-35,0
Nonmetropolitan,2017,Nowata,OK,physicians-under-35,0
Nonmetropolitan,2017,Okfuskee,OK,physicians-under-35,0.33333333333333
Nonmetropolitan,2017,Ottawa,OK,physicians-under-35,0
Nonmetropolitan,2017,Payne,OK,physicians-under-35,0.02197802197802
Nonmetropolitan,2017,Pittsburg,OK,physicians-under-35,0.06666666666667
Nonmetropolitan,2017,Pontotoc,OK,physicians-under-35,0.04504504504505
Nonmetropolitan,2017,Pottawatomie,OK,physicians-under-35,0.06451612903226
Nonmetropolitan,2017,Pushmataha,OK,physicians-under-35,0
Nonmetropolitan,2017,Roger Mills,OK,physicians-under-35,0
Nonmetropolitan,2017,Seminole,OK,physicians-under-35,0.05263157894737
Nonmetropolitan,2017,Stephens,OK,physicians-under-35,0.08333333333333
Nonmetropolitan,2017,Texas,OK,physicians-under-35,0
Nonmetropolitan,2017,Tillman,OK,physicians-under-35,0
Nonmetropolitan,2017,Washington,OK,physicians-under-35,0.0327868852459
Nonmetropolitan,2017,Washita,OK,physicians-under-35,0.25
Nonmetropolitan,2017,Woods,OK,physicians-under-35,0
Nonmetropolitan,2017,Woodward,OK,physicians-under-35,0.04
Nonmetropolitan,2017,Baker,OR,physicians-under-35,0.1304347826087
Nonmetropolitan,2017,Clatsop,OR,physicians-under-35,0.025
Nonmetropolitan,2017,Coos,OR,physicians-under-35,0.03571428571429
Nonmetropolitan,2017,Crook,OR,physicians-under-35,0.05714285714286
Nonmetropolitan,2017,Curry,OR,physicians-under-35,0
Nonmetropolitan,2017,Douglas,OR,physicians-under-35,0.02564102564103
Nonmetropolitan,2017,Gilliam,OR,physicians-under-35,0
Nonmetropolitan,2017,Grant,OR,physicians-under-35,0.1
Nonmetropolitan,2017,Harney,OR,physicians-under-35,0.15384615384615
Nonmetropolitan,2017,Hood River,OR,physicians-under-35,0.06211180124224
Nonmetropolitan,2017,Jefferson,OR,physicians-under-35,0.09090909090909
Nonmetropolitan,2017,Klamath,OR,physicians-under-35,0.16591928251121
Nonmetropolitan,2017,Lake,OR,physicians-under-35,0
Nonmetropolitan,2017,Lincoln,OR,physicians-under-35,0.0390625
Nonmetropolitan,2017,Malheur,OR,physicians-under-35,0.03921568627451
Nonmetropolitan,2017,Morrow,OR,physicians-under-35,0
Nonmetropolitan,2017,Sherman,OR,physicians-under-35,0
Nonmetropolitan,2017,Tillamook,OR,physicians-under-35,0.02061855670103
Nonmetropolitan,2017,Umatilla,OR,physicians-under-35,0.03053435114504
Nonmetropolitan,2017,Union,OR,physicians-under-35,0
Nonmetropolitan,2017,Wallowa,OR,physicians-under-35,0.04545454545455
Nonmetropolitan,2017,Wasco,OR,physicians-under-35,0.05357142857143
Nonmetropolitan,2017,Wheeler,OR,physicians-under-35,0
Nonmetropolitan,2017,Bedford,PA,physicians-under-35,0.05660377358491
Nonmetropolitan,2017,Bradford,PA,physicians-under-35,0.18465909090909
Nonmetropolitan,2017,Cameron,PA,physicians-under-35,0
Nonmetropolitan,2017,Clarion,PA,physicians-under-35,0.0126582278481
Nonmetropolitan,2017,Clearfield,PA,physicians-under-35,0.03
Nonmetropolitan,2017,Clinton,PA,physicians-under-35,0.01587301587302
Nonmetropolitan,2017,Crawford,PA,physicians-under-35,0.02439024390244
Nonmetropolitan,2017,Elk,PA,physicians-under-35,0.03571428571429
Nonmetropolitan,2017,Forest,PA,physicians-under-35,0
Nonmetropolitan,2017,Fulton,PA,physicians-under-35,0
Nonmetropolitan,2017,Greene,PA,physicians-under-35,0.07317073170732
Nonmetropolitan,2017,Huntingdon,PA,physicians-under-35,0.06349206349206
Nonmetropolitan,2017,Indiana,PA,physicians-under-35,0.03783783783784
Nonmetropolitan,2017,Jefferson,PA,physicians-under-35,0.05
Nonmetropolitan,2017,Juniata,PA,physicians-under-35,0
Nonmetropolitan,2017,Lawrence,PA,physicians-under-35,0.04375
Nonmetropolitan,2017,McKean,PA,physicians-under-35,0.03614457831325
Nonmetropolitan,2017,Mifflin,PA,physicians-under-35,0.01030927835052
